 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOM1               kPOM2                kMOM                kDOM                kMBA             kMBA_in                kMBD             kMBD_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE                 NUE              TM_err               TMbeg               TMend              TOTinp              TOTout                 STP                 SWC                 SWP                  pH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20160310        0.293750E-05        0.542417E-04        0.259458E-05        0.736250E-04        0.534458E-03        0.859750E-03        0.262083E-04        0.000000E+00        0.239792E-04        0.124417E-04        0.178667E-01        0.418250E-01        0.193667E-01        0.100000E+01        0.310912E-16        0.125000E+01        0.125000E+01        0.120000E-04        0.301167E-06        0.128000E+02        0.330000E+00        0.000000E+00        0.640000E+01
  20160311        0.293708E-05        0.548458E-04        0.260875E-05        0.720250E-04        0.518125E-03        0.841833E-03        0.261583E-04        0.000000E+00        0.234542E-04        0.120375E-04        0.181417E-01        0.421542E-01        0.192833E-01        0.100000E+01       -0.103496E-16        0.125000E+01        0.125000E+01        0.120000E-04        0.291250E-06        0.122000E+02        0.327000E+00        0.000000E+00        0.640000E+01
  20160312        0.292750E-05        0.554667E-04        0.261625E-05        0.700292E-04        0.499667E-03        0.824417E-03        0.261667E-04        0.000000E+00        0.228375E-04        0.116000E-04        0.185667E-01        0.424917E-01        0.193083E-01        0.100000E+01        0.225333E-16        0.125000E+01        0.125000E+01        0.120000E-04        0.280250E-06        0.115000E+02        0.329000E+00        0.000000E+00        0.640000E+01
  20160313        0.297125E-05        0.557750E-04        0.264958E-05        0.718042E-04        0.508417E-03        0.825708E-03        0.261500E-04        0.000000E+00        0.233917E-04        0.119542E-04        0.183583E-01        0.428375E-01        0.209375E-01        0.100000E+01       -0.126292E-16        0.125000E+01        0.125000E+01        0.192000E-04        0.288333E-06        0.118000E+02        0.333000E+00        0.000000E+00        0.640000E+01
  20160314        0.309125E-05        0.557792E-04        0.271958E-05        0.788875E-04        0.554292E-03        0.853458E-03        0.261250E-04        0.000000E+00        0.255417E-04        0.134625E-04        0.174125E-01        0.431667E-01        0.239958E-01        0.100000E+01       -0.119683E-16        0.125000E+01        0.125000E+01        0.192000E-04        0.323542E-06        0.136000E+02        0.336000E+00        0.000000E+00        0.640000E+01
  20160315        0.321167E-05        0.559750E-04        0.279375E-05        0.863208E-04        0.603208E-03        0.891292E-03        0.263333E-04        0.000000E+00        0.278417E-04        0.151833E-04        0.167833E-01        0.434833E-01        0.270167E-01        0.100000E+01       -0.267208E-17        0.125000E+01        0.125000E+01        0.192000E-04        0.363708E-06        0.152000E+02        0.332000E+00        0.000000E+00        0.640000E+01
  20160316        0.314833E-05        0.569708E-04        0.277875E-05        0.789500E-04        0.559292E-03        0.878458E-03        0.272375E-04        0.000000E+00        0.261292E-04        0.140500E-04        0.183333E-01        0.438208E-01        0.308833E-01        0.100000E+01       -0.508704E-17        0.125000E+01        0.125000E+01        0.192000E-04        0.335250E-06        0.134000E+02        0.324000E+00        0.000000E+00        0.640000E+01
  20160317        0.314125E-05        0.576500E-04        0.278958E-05        0.767750E-04        0.540917E-03        0.863458E-03        0.273542E-04        0.000000E+00        0.255125E-04        0.136000E-04        0.188208E-01        0.441625E-01        0.319458E-01        0.100000E+01        0.727041E-17        0.125000E+01        0.125000E+01        0.192000E-04        0.324000E-06        0.126000E+02        0.319000E+00        0.000000E+00        0.640000E+01
  20160318        0.325375E-05        0.577917E-04        0.285708E-05        0.833917E-04        0.578542E-03        0.876667E-03        0.269750E-04        0.000000E+00        0.273625E-04        0.148542E-04        0.177542E-01        0.445125E-01        0.319250E-01        0.100000E+01        0.152238E-16        0.125000E+01        0.125000E+01        0.192000E-04        0.353792E-06        0.141000E+02        0.316000E+00        0.000000E+00        0.640000E+01
  20160319        0.320500E-05        0.587083E-04        0.284958E-05        0.779208E-04        0.543250E-03        0.861833E-03        0.275750E-04        0.000000E+00        0.259667E-04        0.139000E-04        0.189625E-01        0.448542E-01        0.348375E-01        0.100000E+01       -0.218708E-16        0.125000E+01        0.125000E+01        0.192000E-04        0.330583E-06        0.126000E+02        0.312000E+00        0.000000E+00        0.640000E+01
  20160320        0.323125E-05        0.592250E-04        0.287500E-05        0.782750E-04        0.541000E-03        0.853792E-03        0.275000E-04        0.000000E+00        0.260542E-04        0.139417E-04        0.189667E-01        0.452083E-01        0.354375E-01        0.100000E+01       -0.312683E-16        0.125000E+01        0.125000E+01        0.192000E-04        0.330667E-06        0.126000E+02        0.307000E+00        0.000000E+00        0.640000E+01
  20160321        0.336667E-05        0.592750E-04        0.295417E-05        0.865625E-04        0.592875E-03        0.886667E-03        0.274583E-04        0.000000E+00        0.286167E-04        0.157958E-04        0.179333E-01        0.455500E-01        0.364875E-01        0.100000E+01        0.662917E-17        0.125417E+01        0.125458E+01        0.298000E-04        0.374000E-06        0.144000E+02        0.301000E+00        0.000000E+00        0.640000E+01
  20160322        0.348167E-05        0.596125E-04        0.302625E-05        0.935125E-04        0.641542E-03        0.933333E-03        0.279875E-04        0.000000E+00        0.310417E-04        0.177375E-04        0.176417E-01        0.458833E-01        0.389708E-01        0.100000E+01       -0.302333E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.418833E-06        0.157000E+02        0.296000E+00        0.000000E+00        0.640000E+01
  20160323        0.347583E-05        0.604625E-04        0.304083E-05        0.902500E-04        0.625625E-03        0.937208E-03        0.288000E-04        0.000000E+00        0.305375E-04        0.174750E-04        0.185833E-01        0.462375E-01        0.428167E-01        0.100000E+01       -0.245321E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.410917E-06        0.149000E+02        0.290000E+00        0.000000E+00        0.640000E+01
  20160324        0.344917E-05        0.613500E-04        0.304375E-05        0.859250E-04        0.597000E-03        0.922042E-03        0.292500E-04        0.000000E+00        0.294292E-04        0.167000E-04        0.195000E-01        0.466083E-01        0.456958E-01        0.100000E+01       -0.122833E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.391083E-06        0.139000E+02        0.284000E+00        0.000000E+00        0.640000E+01
  20160325        0.345708E-05        0.620500E-04        0.306250E-05        0.847292E-04        0.585000E-03        0.910500E-03        0.293333E-04        0.000000E+00        0.290833E-04        0.164167E-04        0.198000E-01        0.469833E-01        0.470292E-01        0.100000E+01       -0.285858E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.384042E-06        0.135000E+02        0.278000E+00        0.000000E+00        0.640000E+01
  20160326        0.353792E-05        0.624375E-04        0.311625E-05        0.889375E-04        0.607333E-03        0.918667E-03        0.291833E-04        0.000000E+00        0.303667E-04        0.173167E-04        0.192292E-01        0.473583E-01        0.468125E-01        0.100000E+01        0.157083E-17        0.126000E+01        0.126000E+01        0.298000E-04        0.405125E-06        0.142000E+02        0.272000E+00        0.000000E+00        0.640000E+01
  20160327        0.362833E-05        0.628875E-04        0.317583E-05        0.938333E-04        0.636375E-03        0.937708E-03        0.292250E-04        0.000000E+00        0.319708E-04        0.185208E-04        0.187958E-01        0.477292E-01        0.470708E-01        0.100000E+01       -0.226725E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.433167E-06        0.151000E+02        0.277000E+00        0.000000E+00        0.640000E+01
  20160328        0.373542E-05        0.633583E-04        0.324500E-05        0.999667E-04        0.674792E-03        0.966667E-03        0.293542E-04        0.000000E+00        0.340458E-04        0.201458E-04        0.183417E-01        0.480792E-01        0.471542E-01        0.100000E+01       -0.402558E-16        0.126000E+01        0.126000E+01        0.298000E-04        0.470833E-06        0.161000E+02        0.276000E+00        0.000000E+00        0.640000E+01
  20160329        0.379000E-05        0.640833E-04        0.329000E-05        0.101875E-03        0.690167E-03        0.991125E-03        0.300417E-04        0.000000E+00        0.350333E-04        0.210417E-04        0.187042E-01        0.484417E-01        0.494750E-01        0.100000E+01        0.448167E-16        0.126000E+01        0.126000E+01        0.404000E-04        0.490458E-06        0.163000E+02        0.269000E+00        0.000000E+00        0.640000E+01
  20160330        0.377500E-05        0.650500E-04        0.330125E-05        0.975750E-04        0.669208E-03        0.991292E-03        0.309125E-04        0.000000E+00        0.342750E-04        0.205875E-04        0.197542E-01        0.488167E-01        0.535792E-01        0.100000E+01       -0.120521E-16        0.126000E+01        0.126000E+01        0.404000E-04        0.477583E-06        0.154000E+02        0.272000E+00        0.000000E+00        0.640000E+01
  20160331        0.380000E-05        0.658417E-04        0.333000E-05        0.970500E-04        0.664333E-03        0.990000E-03        0.312292E-04        0.000000E+00        0.343000E-04        0.206292E-04        0.200958E-01        0.492167E-01        0.553625E-01        0.100000E+01        0.245333E-16        0.126000E+01        0.126000E+01        0.404000E-04        0.477542E-06        0.152000E+02        0.276000E+00        0.000000E+00        0.640000E+01
  20160401        0.380667E-05        0.666875E-04        0.334917E-05        0.952875E-04        0.651000E-03        0.981208E-03        0.315042E-04        0.000000E+00        0.339000E-04        0.203375E-04        0.206000E-01        0.496208E-01        0.574917E-01        0.100000E+01        0.301333E-16        0.126000E+01        0.126000E+01        0.404000E-04        0.469542E-06        0.147000E+02        0.267000E+00        0.000000E+00        0.640000E+01
